Literární vyznání (Fragment přednášky) /,,,1947,"['Dostojevskij, Fedor Michajlovič,', 'Tolstoj, Lev Nikolajevič,', 'Masaryk, Tomáš Garrigue,', 'Karásek ze Lvovic, Jiří,', 'Čapek, Karel,']","['literární teorie', 'literární teorie', 'literární teorie']",['studie']
Fantazie básnická a nevyučovací /,,,1959,"['Petiška, Eduard,', 'Sivko, Václav,']","['dětská literatura', 'dětská literatura', 'dětská literatura']",['glosy']
O socialistickém realismu /,,,1951,[],['socialistický realismus (literatura)'],['studie']
Neiznany polski przekład Rękopisu Królodworkiego /,,,1960,"['Lipiński, Józef,', 'Siemieński, Lucjan,']","['překlady do polštiny', 'překlady do polštiny', 'překlady do polštiny', 'překlady do polštiny']",['studie']
O Jiráskovskou tradici v novém českém románu historickém : na okraj románu Pochodeň od M. V. Kratochvíla /,,,1951,"['Kratochvíl, Miloš Václav,', 'Jirásek, Alois,']",['historická próza'],['studie']
Franku Wollmanovi k sedmdesátinám /,,,1960,"['Wollman, Frank,']","['divadlo a náboženství', 'divadlo a náboženství', 'divadlo a náboženství', 'divadlo a náboženství']",['zprávy']
Jak pracuje básník /,,,1951,[],['čeští básníci'],['referáty']
Poezie skromné velikosti /,,,1959,"['Kedrin, Dmitrij Borisovič,', 'Bart, Ilja,', 'Marčanová, Marie,', 'Fikar, Ladislav,']","['literární překlady', 'literární překlady']",['recenze']
Josef Vajs /,,,1960,"['Vajs, Josef,']","['slavistika', 'slavistika']","['nekrology', 'biografické poznámky']"
"O knize Milana Lajčiaka ""Nenávidím a milujem"" /",,,1951,"['Lajčiak, Milan,']",['poezie'],['recenze']
Skalpel v rukavičkách nebo bez? /,,,1959,"['Mináč, Vladimír,', 'Imre, Katalin', 'Goda, Gábor,']","['literární kritika', 'literární kritika', 'literární kritika']",['diskuse']
O překladech a překladatelích /,,,1951,[],['překladatelství'],['poznámky']
K Nohově sbírce poesie Světlo.,,,1951,[],['poezie'],['recenze']
Bilance Majakovského roku 1950 /,,,1951,"['Majakovskij, Vladimir Vladimirovič,']","['ruská poezie', 'ruská poezie']",['zprávy']
Dramaturgie statisticky /,,,1959,"['Klicpera, Václav Kliment,', 'Dietl, Jaroslav,']","['divadelní dramaturgie', 'divadelní dramaturgie']",['kritiky']
České obrození jako problém literární /,,,1947,"['Masaryk, Tomáš Garrigue,', 'Jungmann, Josef,', 'Novák, Arne,', 'Vlček, Jaroslav,']","['národní obrození', 'národní obrození']",['studie']
Nizámího „Sedm princezen“ : (Referát a několik poznámek k otázkám básnické translatury) /,,,1947,"['Rypka, Jan,', 'Nizámí, Iljás,']","['překladatelství', 'překladatelství']",['recenze']
J. K. Tyl jako první český překladatel Calderóna /,,,1957,"['Tyl, Josef Kajetán,', 'Calderón de la Barca, Pedro,']","['překlady do češtiny', 'překlady do češtiny']",['studie']
Příspěvky k dějinám česko-běloruské vzájemnosti /,,,1960,"['Jeroným Pražský,', 'Skaryna, Francisk,', 'Černý, Adolf,']","['česko-běloruské vztahy', 'česko-běloruské vztahy', 'česko-běloruské vztahy']",['studie']
První české překlady z Bérangera /,,,1957,"['Béranger, Pierre-Jean de,', 'Frič, Josef Václav,']","['překlady do češtiny', 'překlady do češtiny']",['studie']
"Arturo Cronia, La conoscenza del mondo slavo in Italia /",,,1960,"['Cronia, Arturo,']","['česko-italské vztahy', 'česko-italské vztahy', 'česko-italské vztahy', 'česko-italské vztahy']","['recenze', 'kritiky']"
Zapomenutý překladatel Goethův František Vlček /,,,1957,"['Vlček, František,', 'Goethe, Johann Wolfgang von,']","['překlady do češtiny', 'překlady do češtiny']",['stati']
"Maria Bobrownicka, Studia nad twórczośią Juliusza Zeyera /",,,1960,"['Bobrownicka, Maria,', 'Zeyer, Julius,']","['čeští prozaici', 'čeští prozaici']","['kritiky', 'recenze']"
Český překlad Goldoniho Zamilovaných /,,,1957,"['Horáček, Vladimír,', 'Goldoni, Carlo,']","['překlady do češtiny', 'překlady do češtiny']",['recenze']
Aleksandr Teodorov-Balan a Čechy /,,,1960,"['Teodorov-Balan, Aleksandăr,']","['česko-bulharské vztahy', 'česko-bulharské vztahy', 'česko-bulharské vztahy', 'česko-bulharské vztahy']",['stati']
Verš a strofika v slovanské lidové poezii /,,,1960,[],"['slavistika', 'slavistika', 'slavistika']",['studie']
F. X Šalda a Heinrich Heine. /,,,1957,"['Šalda, F. X.', 'Heine, Heinrich,', 'Polák, Karel,']","['němečtí básníci', 'němečtí básníci']",['stati']
Pisni raba Svatopluka Čecha : opyt obščestvenno-literaturnoj charakteristiki /,,,1960,"['Čech, Svatopluk,']","['česká poezie', 'česká poezie']",['studie']
"Na okraj českého překladu ""Dialogů"" Giordana Bruna /",,,1957,"['Bruno, Giordano,', 'Kozák, Jan Blahoslav,']","['renesanční filozofie', 'renesanční filozofie']",['stati']
Literárně kritické práce F. C. Weiskopfa /,,,1957,"['Weiskopf, Franz Carl,']","['pražští němečtí spisovatelé', 'pražští němečtí spisovatelé', 'pražští němečtí spisovatelé']",['stati']
K historii textu I. staroslověnské legendy václavské /,,,1960,"['Václav,', 'Kristián,']","['staroslověnské legendy', 'staroslověnské legendy', 'staroslověnské legendy', 'staroslověnské legendy']",['studie']
Essayistická kniha o češtině /,,,1947,"['Eisner, Pavel,']","['čeština', 'čeština']",['recenze']
Prosté verše /,,,1951,"['Dušková, Marie,']",['dělnická poezie'],['poznámky']
Maxim Gorkij - básník v českém překladě /,,,1947,"['Gor‘kij, Maksim,', 'Kadlec, Josef,']","['překladatelství', 'překladatelství']",['recenze']
Dodatek ke korespondenci Štěpána Lešky s Josefem Dobrovským /,,,1960,"['Leška, Štěpán,', 'Dobrovský, Josef,']","['korespondence', 'korespondence']","['komentáře', 'dopisy', 'prameny']"
"Helena Procházková, Po stopách dávného přátelství. Kapitoly z česko-ruských literárních styků do konce 17. století. /",,,1960,"['Procházková, Helena,']","['ruská literatura', 'ruská literatura']","['recenze', 'kritiky']"
Z doby Nerudovy /,,,1960,"['Neruda, Jan,', 'Krejčí, Karel,']","['česká próza', 'česká próza']",['recenze']
Theorie literatury /,,,1947,"['Èjchenbaum, Boris Michajlovič,', 'Jakobson, Roman,', 'Tomaševskij, Boris Viktorovič,', ""Bogatyrev, Petr Grigor'jevič,"", 'Šklovskij, Viktor Borisovič,', 'Tynjanov, Jurij Nikolajevič,', 'Brik, Osip Maksimovič,', 'Bakoš, Mikuláš,']","['literární teorie', 'literární teorie']",['recenze']
Přednášky v Pražském linguistickém kroužku v lednu až březnu 1944.,,,1947,"['Vodička, Felix,', 'Skalička, Vladimír,', 'Jungmann, Josef,']","['národní obrození', 'národní obrození']",['články']
Z kontaktów Vítězslava Hálka z Polakami /,,,1960,"['Hálek, Vítězslav,', 'Bełza, Władysław,']","['česko-polské vztahy', 'česko-polské vztahy', 'česko-polské vztahy', 'česko-polské vztahy']","['komentáře', 'dopisy', 'prameny']"
Umění a světový názor /,,,1947,"['Šalda, F. X.', 'Marx, Karl,']","['marxismus', 'marxismus']",['studie']
Lamblovo setkání s Njegošem r. 1850 /,,,1960,"['Lambl, Vilém Dušan,', 'Petr']","['česko-černohorské vztahy', 'česko-černohorské vztahy', 'česko-černohorské vztahy']",['studie']
"Jan Novotný, O bratrské družbě Čechů a Slováků za národního obrození /",,,1960,"['Novotný, Jan,']","['česko-slovenské vztahy', 'česko-slovenské vztahy', 'česko-slovenské vztahy']",['recenze']
Posjezdový vývoj metodologie srovnávací literární vědy v SSSR /,,,1960,[],"['literární teorie', 'literární teorie', 'literární teorie']",['studie']
Literární věda.,,,1960,[],"['literární historie', 'literární historie', 'literární historie']",['soupisy']
Kvantita v českém verši přízvučném /,,,1947,"['Březina, Otokar,', 'Nezval, Vítězslav,']",['versologie'],['studie']
Poslední próza Karla Poláčka /,,,1947,"['Poláček, Karel,']","['literární styl', 'literární styl']",['studie']
Otázka periodisace slovenské literatury /,,,1947,"['Bakoš, Mikuláš,']","['dějiny slovenské literatury', 'dějiny slovenské literatury']",['recenze']
K otázce tvarového charakteru „Slova o polku Igorově“ /,,,1947,"['Jeremin, Michail Pavlovič,']","['dějiny ruské literatury', 'dějiny ruské literatury']",['články']
Kniha povídek o dnešních lidech /,,,1953,"['Řezáčová, Ema,']","['česká povídka', 'česká povídka']",['recenze']
Román o vynálezci lodního šroubu /,,,1953,"['Pluhař, Zdeněk,', 'Ressel, Josef,']","['česká próza', 'česká próza', 'česká próza']",['recenze']
K nové historické próze /,,,1953,"['Neff, Vladimír,']","['česká próza', 'česká próza', 'česká próza']",['recenze']
O životě mexické vesnice /,,,1953,"['Frýd, Norbert,']","['česká próza', 'česká próza']",['recenze']
Verše a písně mládí /,,,1953,"['Kohout, Pavel,']","['česká poezie', 'česká poezie']",['recenze']
Rudé Kladno bylo a zůstane baštou komunismu : (na okraj jedné z nových knih) /,,,1953,"['Pěnička, Alois,']","['dělnická literatura', 'dělnická literatura', 'dělnická literatura', 'dělnická literatura']",['recenze']
Památník a studnice vzdělanosti /,,,1953,[],['muzea'],['články']
Ozbrojená láska /,,,1953,"['Mihálik, Vojtech,']",['slovenská poezie'],['recenze']
Velká sovětská encyklopedie o Aloisu Jiráskovi /,,,1953,"['Jirásek, Alois,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['zprávy']
Výbor z díla Vítězslava Nezvala francouzsky /,,,1953,"['Nezval, Vítězslav,', 'Marcenac, Jean,']","['česká poezie', 'česká poezie', 'česká poezie']",['zprávy']
Postava Julia Fučíka v sovětském umění /,,,1953,"['Fučík, Julius,']","['ruská grafika', 'ruská grafika', 'ruská grafika']",['články']
Julius Fučík a naše literatura /,,,1953,"['Fučík, Julius,']","['literární historie', 'literární historie', 'literární historie']",['studie']
Pozdrav ze země milované /,,,1953,"['Fučík, Julius,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['články']
Jasná postava Julia Fučíka /,,,1953,"['Fučík, Julius,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['vzpomínky']
Oslavy národního hrdiny Julia Fučíka v Plzni.,,,1953,"['Fučík, Julius,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']","['zprávy', 'projevy', 'vzpomínky']"
Život a dílo soudruha Julia Fučíka zářným vzorem : projev náměstka předsedy vlády soudruha Václava Kopeckého na večeru Julia Fučíka v pražské Lucerně /,,,1953,"['Fučík, Julius,', 'Varela, Alfredo,', 'Nejedlý, Zdeněk,', 'Werich, Jan,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['projevy']
"Hrdina, vlastenec, komunista.",,,1953,"['Fučík, Julius,']","['čeští spisovatelé', 'čeští spisovatelé']",['medailony']
Úsměv Julia Fučíka /,,,1953,"['Fučík, Julius,']",['čeští spisovatelé'],['vzpomínky']
Noční host : (poslední vzpomínka na Julia Fučíka) /,,,1953,"['Fučík, Julius,']","['čeští spisovatelé', 'čeští spisovatelé']",['poezie']
Geniální dílo L. N. Tolstého /,,,1953,"['Tolstoj, Lev Nikolajevič,']","['ruští spisovatelé', 'ruští spisovatelé']",['medailony']
Tryzna u hrobu J. Vrchlického /,,,1953,"['Vrchlický, Jaroslav,', 'Dolanský, Julius,', 'Jungmann, Milan,']","['čeští spisovatelé', 'čeští spisovatelé']",['zprávy']
S námi je Julius Fučík /,,,1953,"['Fučík, Julius,']","['čeští spisovatelé', 'čeští spisovatelé']",['medailony']
Dluh sovětské poesii a českému čtenáři /,,,1953,"['Majakovskij, Vladimir Vladimirovič,']","['ruská poezie', 'ruská poezie']",['články']
Ot. Březina a indické myšlení /,,,1947,"['Březina, Otokar,', 'Lesný, Vincenc,']","['orientalistika', 'orientalistika']",['recenze']
Slovo a tvar /,,,1947,[],"['slovenská literatura', 'slovenská literatura']",['články']
Co je romaneto. /,,,1948,"['Arbes, Jakub,', 'Havlíček, Jaroslav,', 'Čapek Chod, Karel Matěj,']","['romaneto', 'romaneto', 'romaneto', 'romaneto', 'romaneto']",['studie']
Linguistický a literárně vědecký časopis v Bulharsku /,,,1947,"['Lekov, Ivan Dimitrov,']","['bulharská literatura', 'bulharská literatura']",['články']
Více péče začínajícím autorům /,,,1951,[],"['vydavatelská činnost', 'vydavatelská činnost']",['polemiky']
Film o Juliu Fučíkovi /,,,1953,"['Fučík, Julius,', 'Jahn, Jiří,']","['čeští spisovatelé', 'čeští spisovatelé', 'čeští spisovatelé']",['referáty']
"Stalinovy ceny, obraz tvůrčího rozmachu sovětského svazu.",,,1951,[],['literární ceny'],['zprávy']
Dvojí setkání : Vrchlický a Lucretius. Masaryk a Platon /,,,1948,"['Vrchlický, Jaroslav,', 'Lucretius Carus, Titus,', 'Masaryk, Tomáš Garrigue,', 'Platón,', 'Šemberová, Zdenka,', 'Podlipská, Sofie,']","['literární vlivy', 'literární vlivy', 'literární vlivy', 'literární vlivy']",['stati']
Z letopisů českého divadelnictví /,,,1947,"['Engelmüller, Karel,']","['dějiny divadla', 'dějiny divadla']",['recenze']
Čestná cesta : dvacet let D 34 - Armádního uměleckého divadla /,,,1953,"['Burian, Emil František,']","['divadelní soubory', 'divadelní soubory', 'divadelní soubory']","['články', 'zprávy']"
Přednášky v Pražském linguistickém kroužku v době od května 1944 do února 1945.,,,1947,"['Bělič, Jaromír,', 'Jedlička, Alois,', 'Polišenský, Josef,', 'Jungmann, Josef,']","['literární věda', 'literární věda']",['články']
O Davu a Davistech /,,,1951,"['Novomeský, Ladislav,', 'Clementis, Vladimír,', 'Neumann, Stanislav Kostka,', 'Jilemnický, Peter,']","['marxismus-leninismus', 'marxismus-leninismus', 'marxismus-leninismus']",['kritiky']
O básnickém jazyku /.,,,1947,"['Havránek, Bohuslav,', 'Mukařovský, Jan,', 'Vodička, Felix,']",['poetika'],['články']
Staroseverská píseň o hunské bitvě a její vztah k Slezsku : k stému výročí narozenin prvního českého germanisty V. E. Mourka (*20. VIII. 1846 - † 24. X. 1911) /,,,1946,"['Mourek, Václav Emanuel,', 'Baesecke, Georg,']","['staroseverská literatura', 'staroseverská literatura', 'staroseverská literatura']",['studie']
Na výstavě o milovaném hrdinovi /,,,1953,"['Fučík, Julius,']","['čeští spisovatelé', 'čeští spisovatelé']",['články']
K humanismu na Slovensku /,,,1948,"['Novák, Arne,', 'Vlček, Jaroslav,']","['humanismus (literatura)', 'humanismus (literatura)', 'humanismus (literatura)']",['studie']
Ondráš z Janovic /,,,1946,"['Ondráš z Janovic,', 'Gallaš, Josef Heřman Agapit,', 'Bezruč, Petr,', 'Sláma, František,', 'Ostravický, Čeněk,', 'Adamus, Alois,', 'Martínek, Vojtěch,', 'Łysohorsky, Óndra,', 'Stunavský, Jan,']","['pověsti', 'pověsti', 'pověsti', 'pověsti']",['studie']
"Šrámkův ""Měsíc nad řekou"" na filmovém plátně /",,,1953,"['Šrámek, Fráňa,', 'Krška, Václav,']","['české drama', 'české drama']",['referáty']
"Slezsko, český stát a česká kultura : cyklus přednášek Masarykovy university v Brně /",,,1946,"['Vilikovský, Jan,', 'Vašica, Josef,', 'Grund, Antonín,', 'Hrabák, Josef,', 'Bezruč, Petr,']","['výchova a vzdělávání', 'výchova a vzdělávání', 'výchova a vzdělávání', 'výchova a vzdělávání']",['recenze']
"Naše země, náš lid. Hlubčicko, Ratibořsko, Kozelsko /",,,1946,"['Rusinský, Milan,']","['regionální literatura', 'regionální literatura']",['recenze']
Jungmannova úloha v českém obrození /,,,1947,"['Dobrovský, Josef,', 'Jungmann, Josef,']",['národní obrození'],['studie']
Básnířka Marie Pujmanová : láskou k člověku k boji za mír /,,,1951,"['Pujmanová, Marie,']",['poezie'],['studie']
Renesanční Tance smrti : příspěvek k poznání českého básnictví 16. st. /,,,1948,"['Holbein, Hans,', 'Erben, Karel Jaromír,', 'Corrozet, Gilles,', 'Scheidt, Caspar,', 'Kantor, Jan,']","['konvoluty', 'konvoluty', 'konvoluty', 'konvoluty', 'konvoluty', 'konvoluty', 'konvoluty', 'konvoluty', 'konvoluty']",['studie']
O některých otázkách naší literární kritiky /,,,1951,[],['literární kritika'],['poznámky']
Chronologie a text Slezských písní /,,,1947,"['Herben, Jan,', 'Sekanina, František,', 'Bezruč, Petr,']","['dějiny české literatury', 'dějiny české literatury']",['studie']
Nikdy se nespokojte s podružnou rolí! /,,,1951,[],['literární tvorba'],['fejetony']
"""Vincka"" Evy Vrchlické /",,,1951,"['Vrchlická, Eva,']",['román'],['recenze']
O Stuchlově sbírce Nahlas /,,,1951,"['Stuchl, Vladimír,']",['poezie'],['recenze']
Slavistická bibliografie /,,,1948,"['Kurz, Josef,', 'Polák, Václav,']","['bibliografie', 'bibliografie']",['poznámky']
Nad českým a ruským Lukreciem /,,,1947,"['Lucretius Carus, Titus,', 'Nováková, Julie,']","['překladatelství', 'překladatelství']",['recenze']
Květy české poesie. /,,,1951,"['Nečásek, František,']",['edice'],['zprávy']
Klement Gottwald: 1951-53.,,,1954,"['Gottwald, Klement,']",['politické projevy'],"['zprávy', 'anotace']"
Lékařova cesta k marxismu /,,,1951,"['Hálek, Ivan,']","['marxismus-leninismus', 'marxismus-leninismus']",['recenze']
Politické články a polemiky z let 1925-1934.,,,1954,"['Fučík, Julius,']",['polemiky'],"['články', 'zprávy', 'anotace']"
"Josef Hrabák, Petr Bezruč a jeho doba /",,,1946,"['Hrabák, Josef,', 'Bezruč, Petr,']","['česká poezie', 'česká poezie']",['recenze']
Z bezručovské literatury /,,,1947,"['Bezruč, Petr,', 'Závodský, Artur,']",['dějiny české literatury'],['recenze']
"Milan Rusinský, Kapitolky ze Slezska /",,,1946,"['Rusinský, Milan,', 'Bezruč, Petr,', 'Neruda, Jan,']","['regionální literatura', 'regionální literatura', 'regionální literatura']",['recenze']
Nové svazky Národní klenotnice. /,,,1947,"['Novotný, Miloslav,', 'Havlíček Borovský, Karel,']",['textologie'],['články']
Tři knihy básníků - revolučních demokratů.,,,1954,"['Frič, Josef Václav,', 'Mickiewicz, Adam,', 'Saltykov-Ščedrin, Michail Jevgrafovič,']","['česká próza', 'česká próza', 'česká próza', 'česká próza', 'česká próza']","['zprávy', 'anotace']"
Pochodujeme s přibývajícími milióny /,,,1960,"['Čapek, Karel,']","['besedy se spisovateli', 'besedy se spisovateli', 'besedy se spisovateli']",['zprávy']
Z ruských lidových tisků /,,,1947,"['Melniková-Papoušková, Naděžda Filaretovna,', 'Vašica, Josef,']","['překladatelství', 'překladatelství']",['recenze']
"Václav Chaloupecký, Středověké listy ze Slovenska - Rudolf Urbánek, K historii doby Jiskrovy na Slovensku a ve východní Moravě /",,,1946,"['Chaloupecký, Václav,', 'Urbánek, Rudolf,']","['starší česká literatura', 'starší česká literatura', 'starší česká literatura']",['recenze']
Třicet let od smrti V. I. Lenina.,,,1954,"['Lenin, Vladimir Il‘jič,']","['česká próza', 'česká próza', 'česká próza']","['zprávy', 'citáty', 'soupisy']"
Čtenářská soutěž.,,,1954,[],['soutěže'],['zprávy']
"Petr Bezruč, Poznámky moravského čtenáře k Pravidlům českého pravopisu z r. 1941 /",,,1946,"['Bezruč, Petr,', 'Vašek, Antonín,']","['pravopisná pravidla', 'pravopisná pravidla']",['recenze']
Novoroční /,,,1960,[],"['společnost', 'společnost', 'společnost', 'společnost']",['úvahy']
Zdeněk Nejedlý a naše lidová tvořivost.,,,1954,"['Nejedlý, Zdeněk,', 'Štorkán, Karel,']","['politici', 'politici', 'politici']","['zprávy', 'anotace']"
Oslava 79. narozenin Petra Bezruče v Opavě /,,,1946,"['Bezruč, Petr,', 'Martínek, Vojtěch,', 'Císař, Josef,']","['zhudebněná poezie', 'zhudebněná poezie']",['zprávy']
Přednášky v Pražském linguistickém kroužku v době od března 1945 do prosince 1945.,,,1947,"['Bělehrádek, Jan,', 'Mukařovský, Jan,', 'Nováková, Julie,', 'Mathesius, Vilém,']","['strukturalismus', 'strukturalismus']",['články']
Publikace k Jungmannovu jubileu /,,,1947,"['Jungmann, Josef,', 'Vodička, Felix,']","['národní obrození', 'národní obrození']",['recenze']
Ceny za uměleckou a vědeckou tvorbu /,,,1946,"['Martínek, Vojtěch,', 'Směja, Fran,', 'Závada, Vilém,', 'Třenecký, Ladislav,', 'Rusinský, Milan,', 'Kaván, Josef,']","['ceny a vyznamenání', 'ceny a vyznamenání', 'ceny a vyznamenání']",['zprávy']
Nářeční texty ze západní Moravy : děkuji p. prof. Ad. Kellnerovi v Brně za mnohé laskavé rady a pokyny. /,,,1949,"['Kellner, Adolf,']","['dialekty', 'dialekty']",['studie']
"Neplačte, vždyť nezemřeli /",,,1954,"['Hanuš, Pavel,', 'Stalin, Iosif Vissarionovič,', 'Gottwald, Klement,']","['česká poezie', 'česká poezie']","['zprávy', 'anotace']"
Umění a skutečnost /,,,1960,"['Kuznecov, Anatolij Vasil‘jevič,', 'Šolochov, Michail Aleksandrovič,']","['umění a společnost', 'umění a společnost', 'umění a společnost']",['studie']
Literárně kritické dílo Věry Liškové /.,,,1947,"['Lišková, Věra,', 'Součková, Milada,', 'Havránek, Bohuslav,']",['literární kritika'],['recenze']
"Nové vydání ""Cesty blesku"" národní umělkyně M. Majerové /",,,1954,"['Majerová, Marie,']",['česká próza'],"['zprávy', 'anotace']"
Neznámé Bezručovy verše /,,,1960,"['Bezruč, Petr,', 'Závodský, Artur,']","['česká poezie', 'česká poezie']",['zprávy']
Horníkův kulturní život : sociologický náčrt /,,,1946,"['Martínek, Vojtěch,', 'Beneš Třebízský, Václav,', 'Rais, Karel Václav,', 'Winter, Zikmund,', 'Jirásek, Alois,']","['sociologický výzkum', 'sociologický výzkum', 'sociologický výzkum']",['články']
Naši spisovatelé o vojácích.,,,1954,"['Maršíček, Vlastimil,']","['česká próza', 'česká próza', 'česká próza', 'česká próza']","['zprávy', 'anotace']"
Mistr Alois Jirásek a Těšínsko /,,,1946,"['Jirásek, Alois,']","['dějiny české literatury', 'dějiny české literatury']",['zprávy']
K dějinám české lidové písně /,,,1949,"['<<z >>Tardy, Heřman,', 'Frinta, Alois']","['lidová poezie', 'lidová poezie']",['studie']
[Literatura se vyvíjí organicky...] /,,,1960,[],"['literatura a společnost', 'literatura a společnost']",['glosy']
Třicet let KSČ a literatury /,,,1951,[],['marxismus-leninismus'],['eseje']
Filosofská historie v edici Skvosty.,,,1954,"['Jirásek, Alois,']",['česká próza'],"['zprávy', 'anotace']"
"[Neběží ovšem jen o to, shromažďovat nové látky...] /",,,1960,[],"['literatura a společnost', 'literatura a společnost', 'literatura a společnost']",['glosy']
"Kniha, která patří ke knihám nejdražším.",,,1954,"['Fučík, Julius,']","['česká próza', 'česká próza']","['zprávy', 'anotace']"
Nové vydání knížky se souboru FO.,,,1954,"['Nečásek, František,', 'Gottwald, Klement,']",['česká próza'],"['zprávy', 'anotace']"
Bezručův hlas : památník pěvce Slezských písní. /,,,1946,"['Bezruč, Petr,', 'Pavlíček, Dobroslav Milan,', 'Martínek, Vojtěch,', 'Jandík, Stanislav,', 'Směja, Fran,']","['česká poezie', 'česká poezie', 'česká poezie']",['recenze']
Knihopisné příspěvky k poznání Karla Sabiny /,,,1949,"['Sabina, Karel,']","['román', 'román', 'román']",['stati']
Odkaz velikého syna ruského lidu /,,,1953,"['Černyševskij, Nikolaj Gavrilovič,']","['ruská literatura', 'ruská literatura']",['recenze']
Sloužit lidu a psát pro lid! : projev předsedy vlády Antonína Zápotockého na slavnostním večeru Spisovatelé straně 11. května 1951 /,,,1951,"['Jilemnický, Peter,', 'Fučík, Julius,', 'Neumann, Stanislav Kostka,']","['marxismus-leninismus', 'marxismus-leninismus']",['referáty']
Z dopisů našich čtenářů.,,,1954,[],"['dopisy', 'dopisy', 'dopisy', 'dopisy']",['zprávy']
Za universitním profesorem dr. Janem Vilikovským : † 15. XI. 1946 /,,,1946,"['Vilikovský, Jan,']","['starší česká literatura', 'starší česká literatura']",['nekrology']
Román roku 1959 /,,,1960,"['Neff, Vladimír,', 'Branald, Adolf,', 'Březovský, Bohuslav,', 'Mináč, Vladimír,']","['česká próza', 'česká próza', 'česká próza']",['studie']
"""Nástup"" Václava Řezáče /",,,1951,"['Řezáč, Václav,']",['socialistický realismus (literatura)'],['studie']
[Hovoříme-li dnes o potřebě literatury...] /,,,1960,[],"['literatura a skutečnost', 'literatura a skutečnost', 'literatura a skutečnost']",['glosy']
Slezská bibliografie za rok 1945 /,,,1946,"['Bár, Zdeněk,', 'Elpl, Mirek,', 'Hrubín, František,', 'Opavský, Vlastimil', 'Směja, Fran,', 'Sokol Tůma, František,', 'Svatopluk, T.,', 'Vaněček, Arnošt,', 'Vavřík, Zdeněk,', 'Včelička, Géza,', 'Zahradníček, Jan,']","['seznamy', 'seznamy', 'seznamy']",['bibliografie']
Bojuje se mečem.,,,1954,"['Jilemnický, Peter,']",['články'],"['zprávy', 'anotace']"
Z díla Marie Pujmanové.,,,1954,[],['česká próza'],"['zprávy', 'anotace']"
Anna Pammrová a Otokar Březina /,,,1949,"['Březina, Otokar,', 'Pammrová, Anna,', 'Verner, Jan Amos']","['monografie', 'monografie', 'monografie']",['studie']
V boji o socialistické vlastenectví v české poezii : Vítězslav Nezval: Z domoviny /,,,1951,"['Nezval, Vítězslav,']","['poezie', 'poezie', 'poezie']",['studie']
Státní ceny 1954.,,,1954,[],"['nositelé cen a vyznamenání', 'nositelé cen a vyznamenání', 'nositelé cen a vyznamenání', 'nositelé cen a vyznamenání', 'nositelé cen a vyznamenání', 'nositelé cen a vyznamenání']","['zprávy', 'anotace']"
Vojtěch Jirát: Uprostřed století : podobizny lidí devatenáctého věku. /,,,1949,"['Jirát, Vojtěch,', 'Vrchlický, Jaroslav,', 'Janský, Karel,', 'Erben, Karel Jaromír,', 'Mácha, Karel Hynek,', 'Hálek, Vítězslav,', 'Neruda, Jan,', 'Arbes, Jakub,', 'Sládek, Josef Václav,']","['monografie', 'monografie', 'monografie']",['recenze']
Ročenka Slovanského ústavu v Praze /,,,1949,[],['nekrology'],['poznámky']
"Projevy Zd. Nejedlého ""Na okraj dne"" knižně.",,,1954,"['Nejedlý, Zdeněk,']","['rozhlasové pořady', 'rozhlasové pořady']","['zprávy', 'anotace']"
Z díla revolučního novináře.,,,1954,"['Krejčí, Jan,']","['novináři', 'novináři']","['zprávy', 'anotace']"
"Zpěvy okouzlení velikou, statečnou a krásnou zemí.",,,1954,"['Pujmanová, Marie,']",['česká poezie'],"['zprávy', 'anotace']"
Kniha z idylických let revolučního básníka.,,,1954,"['Neumann, Stanislav Kostka,']",['česká poezie'],"['zprávy', 'anotace']"
Šalda básník /,,,1947,"['Šalda, F. X.', 'Götz, František,', 'Černý, Václav,']","['literární kritici', 'literární kritici']",['studie']
Kniha o lidech s orlími křídly.,,,1954,"['Rybák, Josef,']","['česká próza', 'česká próza']","['zprávy', 'anotace']"
Sbírka povídek v moravskoslovenském nářečí /,,,1949,"['Zýbal, František,', 'Svozil, Oldřich,']","['povídka', 'povídka', 'povídka']",['recenze']
F. X. Šalda a M. Zdziechowski : kapitolky z dějin české literární kritiky a vědy /,,,1947,"['Šalda, F. X.', 'Mácha, Karel Hynek,', 'Zdziechowski, Marian,']","['literární kritici', 'literární kritici']",['studie']
"Bdi, srdce, bdi.",,,1954,"['Havel, Jiří,']",['česká poezie'],"['zprávy', 'anotace']"
Nový soubor prózy neprávem zapomínaného českého autora.,,,1954,"['Uher, Josef,']","['česká próza', 'česká próza']","['zprávy', 'anotace']"
Stručný výbor z listů Husových /,,,1949,"['Hus, Jan,', 'Heremita, Jiřík,', 'Bartoš, František Michálek,', 'Novotný, Václav,']","['korespondence', 'korespondence']",['recenze']
"Kniha o těch, od nichž se učíme.",,,1954,[],"['česká próza', 'česká próza']","['zprávy', 'anotace']"
